2022-10-23 21:36:22, Epoch: [0 / 90], step: [0 / 3326], loss_dice: 0.8996979, loss_ce: 1.0984166, loss: 1.9981145, lr: 0.0003
2022-10-23 21:36:26, Epoch: [0 / 90], step: [50 / 3326], loss_dice: 0.9787183, loss_ce: 0.628313, loss: 1.6070313, lr: 0.00032333334
2022-10-23 21:36:30, Epoch: [0 / 90], step: [100 / 3326], loss_dice: 1.0, loss_ce: 0.43419725, loss: 1.4341972, lr: 0.00034666667
2022-10-23 21:36:34, Epoch: [0 / 90], step: [150 / 3326], loss_dice: 0.943384, loss_ce: 0.74512255, loss: 1.6885066, lr: 0.00037
2022-10-23 21:36:38, Epoch: [0 / 90], step: [200 / 3326], loss_dice: 0.92241955, loss_ce: 0.4070096, loss: 1.3294291, lr: 0.00039333332
2022-10-23 21:36:42, Epoch: [0 / 90], step: [250 / 3326], loss_dice: 0.9283264, loss_ce: 0.4385531, loss: 1.3668795, lr: 0.00041666668
2022-10-23 21:36:45, Epoch: [0 / 90], step: [300 / 3326], loss_dice: 0.95589525, loss_ce: 0.4187887, loss: 1.374684, lr: 0.00044
2022-10-23 21:36:49, Epoch: [0 / 90], step: [350 / 3326], loss_dice: 0.84220105, loss_ce: 0.5751408, loss: 1.4173418, lr: 0.00046333333
2022-10-23 21:36:53, Epoch: [0 / 90], step: [400 / 3326], loss_dice: 0.9764902, loss_ce: 0.40923762, loss: 1.3857279, lr: 0.00048666666
2022-10-23 21:36:57, Epoch: [0 / 90], step: [450 / 3326], loss_dice: 0.85941243, loss_ce: 0.54218686, loss: 1.4015993, lr: 0.00051
2022-10-23 21:37:00, Epoch: [0 / 90], step: [500 / 3326], loss_dice: 1.0, loss_ce: 0.49739093, loss: 1.497391, lr: 0.00053333334
2022-10-23 21:37:04, Epoch: [0 / 90], step: [550 / 3326], loss_dice: 0.98769516, loss_ce: 0.49024615, loss: 1.4779413, lr: 0.0005566667
2022-10-23 21:37:08, Epoch: [0 / 90], step: [600 / 3326], loss_dice: 0.92985034, loss_ce: 0.77919155, loss: 1.7090418, lr: 0.00058
2022-10-23 21:37:12, Epoch: [0 / 90], step: [650 / 3326], loss_dice: 0.99254286, loss_ce: 0.41341433, loss: 1.4059572, lr: 0.00060333335
2022-10-23 21:37:16, Epoch: [0 / 90], step: [700 / 3326], loss_dice: 0.99181896, loss_ce: 0.43293786, loss: 1.4247568, lr: 0.00062666665
2022-10-23 21:37:19, Epoch: [0 / 90], step: [750 / 3326], loss_dice: 0.9314004, loss_ce: 0.41669294, loss: 1.3480934, lr: 0.00065
2022-10-23 21:37:23, Epoch: [0 / 90], step: [800 / 3326], loss_dice: 0.80270433, loss_ce: 0.48518187, loss: 1.2878861, lr: 0.00067333336
2022-10-23 21:37:27, Epoch: [0 / 90], step: [850 / 3326], loss_dice: 0.90141314, loss_ce: 0.4928639, loss: 1.3942771, lr: 0.00069666666
2022-10-23 21:37:31, Epoch: [0 / 90], step: [900 / 3326], loss_dice: 0.92901105, loss_ce: 0.3081463, loss: 1.2371573, lr: 0.00072
2022-10-23 21:37:35, Epoch: [0 / 90], step: [950 / 3326], loss_dice: 0.92722803, loss_ce: 0.56331915, loss: 1.4905472, lr: 0.0007433333
2022-10-23 21:37:39, Epoch: [0 / 90], step: [1000 / 3326], loss_dice: 0.978754, loss_ce: 0.33546913, loss: 1.314223, lr: 0.00076666666
2022-10-23 21:37:43, Epoch: [0 / 90], step: [1050 / 3326], loss_dice: 0.885658, loss_ce: 0.2675414, loss: 1.1531994, lr: 0.00079
2022-10-23 21:37:47, Epoch: [0 / 90], step: [1100 / 3326], loss_dice: 0.9780913, loss_ce: 0.23471105, loss: 1.2128024, lr: 0.0008133333
2022-10-23 21:37:51, Epoch: [0 / 90], step: [1150 / 3326], loss_dice: 0.9411933, loss_ce: 0.36638242, loss: 1.3075757, lr: 0.0008366667
2022-10-23 21:37:55, Epoch: [0 / 90], step: [1200 / 3326], loss_dice: 0.8118898, loss_ce: 0.46908265, loss: 1.2809725, lr: 0.00086
2022-10-23 21:37:59, Epoch: [0 / 90], step: [1250 / 3326], loss_dice: 0.9381937, loss_ce: 0.2996303, loss: 1.237824, lr: 0.0008833333
2022-10-23 21:38:02, Epoch: [0 / 90], step: [1300 / 3326], loss_dice: 0.5698219, loss_ce: 0.3649785, loss: 0.9348004, lr: 0.0009066667
2022-10-23 21:38:06, Epoch: [0 / 90], step: [1350 / 3326], loss_dice: 1.0, loss_ce: 0.13517705, loss: 1.135177, lr: 0.00093
2022-10-23 21:38:10, Epoch: [0 / 90], step: [1400 / 3326], loss_dice: 0.6677412, loss_ce: 0.5229425, loss: 1.1906836, lr: 0.00095333334
2022-10-23 21:38:14, Epoch: [0 / 90], step: [1450 / 3326], loss_dice: 0.88620996, loss_ce: 0.15049605, loss: 1.036706, lr: 0.0009766667
2022-10-23 21:38:18, Epoch: [0 / 90], step: [1500 / 3326], loss_dice: 0.8848084, loss_ce: 0.34428936, loss: 1.2290978, lr: 0.001
2022-10-23 21:38:22, Epoch: [0 / 90], step: [1550 / 3326], loss_dice: 0.3510279, loss_ce: 0.2927109, loss: 0.6437388, lr: 0.0009999999
2022-10-23 21:38:25, Epoch: [0 / 90], step: [1600 / 3326], loss_dice: 0.9550058, loss_ce: 0.3035705, loss: 1.2585764, lr: 0.0009999997
2022-10-23 21:38:29, Epoch: [0 / 90], step: [1650 / 3326], loss_dice: 0.8145164, loss_ce: 0.24791558, loss: 1.062432, lr: 0.0009999993
2022-10-23 21:38:33, Epoch: [0 / 90], step: [1700 / 3326], loss_dice: 0.39477217, loss_ce: 0.19304883, loss: 0.587821, lr: 0.0009999989
2022-10-23 21:38:37, Epoch: [0 / 90], step: [1750 / 3326], loss_dice: 0.9970366, loss_ce: 0.3296533, loss: 1.3266898, lr: 0.0009999983
2022-10-23 21:38:41, Epoch: [0 / 90], step: [1800 / 3326], loss_dice: 0.5040266, loss_ce: 0.46717697, loss: 0.97120357, lr: 0.0009999975
2022-10-23 21:38:44, Epoch: [0 / 90], step: [1850 / 3326], loss_dice: 0.27165884, loss_ce: 0.26659814, loss: 0.538257, lr: 0.0009999967
2022-10-23 21:38:48, Epoch: [0 / 90], step: [1900 / 3326], loss_dice: 0.24046046, loss_ce: 0.20370618, loss: 0.44416663, lr: 0.0009999956
2022-10-23 21:38:52, Epoch: [0 / 90], step: [1950 / 3326], loss_dice: 0.988807, loss_ce: 0.32962823, loss: 1.3184352, lr: 0.0009999945
2022-10-23 21:38:56, Epoch: [0 / 90], step: [2000 / 3326], loss_dice: 0.3701133, loss_ce: 0.1567988, loss: 0.5269121, lr: 0.0009999931
2022-10-23 21:39:00, Epoch: [0 / 90], step: [2050 / 3326], loss_dice: 0.46639025, loss_ce: 0.30143863, loss: 0.7678289, lr: 0.0009999917
2022-10-23 21:39:04, Epoch: [0 / 90], step: [2100 / 3326], loss_dice: 0.4925059, loss_ce: 0.17635569, loss: 0.6688616, lr: 0.00099999
2022-10-23 21:39:08, Epoch: [0 / 90], step: [2150 / 3326], loss_dice: 0.9672919, loss_ce: 0.18298337, loss: 1.1502752, lr: 0.0009999884
2022-10-23 21:39:11, Epoch: [0 / 90], step: [2200 / 3326], loss_dice: 0.96949327, loss_ce: 0.33750218, loss: 1.3069954, lr: 0.0009999865
