2022-10-31 02:09:24, Epoch: [0 / 90], step: [0 / 1960], loss_dice: 0.9235278, loss_ce: 1.3249985, loss: 2.2485263, lr: 0.0003
2022-10-31 02:09:41, Epoch: [0 / 90], step: [50 / 1960], loss_dice: 0.7996997, loss_ce: 0.20013377, loss: 0.99983346, lr: 0.00032333334
2022-10-31 02:09:58, Epoch: [0 / 90], step: [100 / 1960], loss_dice: 0.88901, loss_ce: 0.36868873, loss: 1.2576988, lr: 0.00034666667
2022-10-31 02:10:15, Epoch: [0 / 90], step: [150 / 1960], loss_dice: 0.8358971, loss_ce: 0.322431, loss: 1.158328, lr: 0.00037
2022-10-31 02:10:33, Epoch: [0 / 90], step: [200 / 1960], loss_dice: 0.29584533, loss_ce: 0.15219522, loss: 0.44804054, lr: 0.00039333332
2022-10-31 02:10:50, Epoch: [0 / 90], step: [250 / 1960], loss_dice: 0.54179657, loss_ce: 0.34240955, loss: 0.8842061, lr: 0.00041666668
2022-10-31 02:11:07, Epoch: [0 / 90], step: [300 / 1960], loss_dice: 0.9037541, loss_ce: 0.2233278, loss: 1.1270819, lr: 0.00044
2022-10-31 02:11:24, Epoch: [0 / 90], step: [350 / 1960], loss_dice: 0.8626975, loss_ce: 0.1489863, loss: 1.0116838, lr: 0.00046333333
2022-10-31 02:11:40, Epoch: [0 / 90], step: [400 / 1960], loss_dice: 0.8659457, loss_ce: 0.17098121, loss: 1.0369269, lr: 0.00048666666
2022-10-31 02:11:57, Epoch: [0 / 90], step: [450 / 1960], loss_dice: 0.9954683, loss_ce: 0.19015329, loss: 1.1856216, lr: 0.00051
2022-10-31 02:12:14, Epoch: [0 / 90], step: [500 / 1960], loss_dice: 0.8584982, loss_ce: 0.28366512, loss: 1.1421633, lr: 0.00053333334
2022-10-31 02:12:31, Epoch: [0 / 90], step: [550 / 1960], loss_dice: 0.9981198, loss_ce: 0.20630951, loss: 1.2044293, lr: 0.0005566667
2022-10-31 02:12:48, Epoch: [0 / 90], step: [600 / 1960], loss_dice: 0.93015754, loss_ce: 0.10422162, loss: 1.0343791, lr: 0.00058
2022-10-31 02:13:05, Epoch: [0 / 90], step: [650 / 1960], loss_dice: 0.7490451, loss_ce: 0.19826381, loss: 0.9473089, lr: 0.00060333335
2022-10-31 02:13:22, Epoch: [0 / 90], step: [700 / 1960], loss_dice: 0.6230538, loss_ce: 0.12979187, loss: 0.75284564, lr: 0.00062666665
2022-10-31 02:13:39, Epoch: [0 / 90], step: [750 / 1960], loss_dice: 0.80363077, loss_ce: 0.22600119, loss: 1.029632, lr: 0.00065
2022-10-31 02:13:56, Epoch: [0 / 90], step: [800 / 1960], loss_dice: 0.2625541, loss_ce: 0.14424899, loss: 0.4068031, lr: 0.00067333336
2022-10-31 02:14:13, Epoch: [0 / 90], step: [850 / 1960], loss_dice: 0.40600854, loss_ce: 0.3880731, loss: 0.7940816, lr: 0.00069666666
2022-10-31 02:14:29, Epoch: [0 / 90], step: [900 / 1960], loss_dice: 0.24110389, loss_ce: 0.18777145, loss: 0.42887533, lr: 0.00072
2022-10-31 02:14:46, Epoch: [0 / 90], step: [950 / 1960], loss_dice: 0.2942651, loss_ce: 0.12275444, loss: 0.41701955, lr: 0.0007433333
2022-10-31 02:15:03, Epoch: [0 / 90], step: [1000 / 1960], loss_dice: 0.99996436, loss_ce: 0.17360346, loss: 1.1735678, lr: 0.00076666666
2022-10-31 02:15:20, Epoch: [0 / 90], step: [1050 / 1960], loss_dice: 0.9921696, loss_ce: 0.29017577, loss: 1.2823454, lr: 0.00079
2022-10-31 02:15:36, Epoch: [0 / 90], step: [1100 / 1960], loss_dice: 0.25946742, loss_ce: 0.16872905, loss: 0.4281965, lr: 0.0008133333
2022-10-31 02:15:53, Epoch: [0 / 90], step: [1150 / 1960], loss_dice: 0.42777115, loss_ce: 0.2228871, loss: 0.65065825, lr: 0.0008366667
2022-10-31 02:16:10, Epoch: [0 / 90], step: [1200 / 1960], loss_dice: 0.2221328, loss_ce: 0.11090357, loss: 0.33303636, lr: 0.00086
2022-10-31 02:16:27, Epoch: [0 / 90], step: [1250 / 1960], loss_dice: 0.86265206, loss_ce: 0.26192042, loss: 1.1245725, lr: 0.0008833333
2022-10-31 02:16:44, Epoch: [0 / 90], step: [1300 / 1960], loss_dice: 0.55030227, loss_ce: 0.08411172, loss: 0.63441396, lr: 0.0009066667
